C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_51_814.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_51_814.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_51_814.jpg,0,0,0,1.880223
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_51_935.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_51_935.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_51_935.jpg,0,0,0,1.857608
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_52_063.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_52_063.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_52_063.jpg,0,0,0,1.835264
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_52_183.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_52_183.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_52_183.jpg,0,0,0,1.813189
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_52_301.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_52_301.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_52_301.jpg,0,0,0,1.791381
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_52_421.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_52_421.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_52_421.jpg,0,0,0,1.769834
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_52_539.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_52_539.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_52_539.jpg,0,0,0,1.748547
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_52_661.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_52_661.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_52_661.jpg,0,0,0,1.727516
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_52_787.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_52_787.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_52_787.jpg,0,0,0,1.706737
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_52_913.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_52_913.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_52_913.jpg,0,0,0,1.682812
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_53_037.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_53_037.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_53_037.jpg,0,0,0,1.662571
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_53_193.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_53_193.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_53_193.jpg,0,0.188922,0,1.800187
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_53_279.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_53_279.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_53_279.jpg,0,0.5416503,0,2.39445
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_53_402.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_53_402.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_53_402.jpg,0,0.9079188,0,3.553783
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_53_520.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_53_520.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_53_520.jpg,-0.15,0.5565003,0,4.459763
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_53_639.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_53_639.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_53_639.jpg,-0.45,0.194844,0,4.804379
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_53_766.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_53_766.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_53_766.jpg,0,0,0,4.739225
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_53_890.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_53_890.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_53_890.jpg,0,0,0,4.682148
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_54_015.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_54_015.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_54_015.jpg,0,0,0,4.616501
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_54_142.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_54_142.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_54_142.jpg,0,0,0,4.560967
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_54_262.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_54_262.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_54_262.jpg,-0.3,0,0,4.492184
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_54_382.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_54_382.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_54_382.jpg,0,0,0,4.40635
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_54_502.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_54_502.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_54_502.jpg,-0.3,0,0,4.342962
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_54_624.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_54_624.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_54_624.jpg,-0.15,0,0,4.282913
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_54_692.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_54_692.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_54_692.jpg,-0.35,0,0,4.235001
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_54_760.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_54_760.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_54_760.jpg,0,0,0,4.201099
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_54_890.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_54_890.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_54_890.jpg,0,0,0,4.147635
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_55_015.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_55_015.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_55_015.jpg,-0.15,0,0,4.086305
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_55_087.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_55_087.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_55_087.jpg,-0.3,0,0,4.052312
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_55_159.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_55_159.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_55_159.jpg,0,0,0,4.01411
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_55_278.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_55_278.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_55_278.jpg,-0.3,0,0,3.954675
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_55_383.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_55_383.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_55_383.jpg,0,0,0,3.90933
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_55_497.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_55_497.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_55_497.jpg,-0.3,0,0,3.851006
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_55_615.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_55_615.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_55_615.jpg,-0.15,0,0,3.797397
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_55_683.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_55_683.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_55_683.jpg,-0.3,0,0,3.766318
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_55_804.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_55_804.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_55_804.jpg,0,0,0,3.715471
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_55_933.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_55_933.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_55_933.jpg,-0.35,0,0,3.648565
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_56_067.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_56_067.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_56_067.jpg,-0.15,0,0,3.595311
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_56_135.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_56_135.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_56_135.jpg,-0.35,0,0,3.555102
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_56_201.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_56_201.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_56_201.jpg,0,0,0,3.526077
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_56_305.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_56_305.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_56_305.jpg,-0.1,0,0,3.489379
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_56_426.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_56_426.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_56_426.jpg,0,0,0,3.438009
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_56_545.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_56_545.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_56_545.jpg,-0.15,0,0,3.393946
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_56_664.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_56_664.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_56_664.jpg,0,0,0,3.340504
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_56_790.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_56_790.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_56_790.jpg,-0.3,0,0,3.291144
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_56_918.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_56_918.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_56_918.jpg,0,0,0,3.212474
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_57_039.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_57_039.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_57_039.jpg,-0.3,0,0,3.165714
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_57_168.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_57_168.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_57_168.jpg,-0.15,0,0,3.120985
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_57_292.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_57_292.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_57_292.jpg,0,0,0,3.06563
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_57_408.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_57_408.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_57_408.jpg,0,0,0,3.034829
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_57_527.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_57_527.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_57_527.jpg,-0.3,0,0,2.989038
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_57_650.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_57_650.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_57_650.jpg,-0.15,0,0,2.946711
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_57_781.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_57_781.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_57_781.jpg,-0.5000001,0,0,2.884925
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_57_902.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_57_902.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_57_902.jpg,-0.8000001,0,0,2.816164
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_58_029.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_58_029.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_58_029.jpg,0,0.3799398,0,3.153769
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_58_157.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_58_157.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_58_157.jpg,0,0,0,3.291069
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_58_276.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_58_276.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_58_276.jpg,0,0.358827,0,3.639122
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_58_396.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_58_396.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_58_396.jpg,0,0,0,3.731225
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_58_515.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_58_515.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_58_515.jpg,0,0.356061,0,4.065555
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_58_634.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_58_634.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_58_634.jpg,0,0.3618168,0,4.409888
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_58_761.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_58_761.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_58_761.jpg,0,0.3734984,0,5.033232
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_58_888.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_58_888.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_58_888.jpg,0,0.3819497,0,5.387503
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_59_012.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_59_012.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_59_012.jpg,-0.2,0.7551668,0,6.428378
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_59_145.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_59_145.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_59_145.jpg,0,1,0,7.717451
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_59_260.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_59_260.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_59_260.jpg,0,1,0,9.070507
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_59_379.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_59_379.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_59_379.jpg,0,0.6429958,0,10.05082
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_59_500.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_59_500.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_59_500.jpg,0,0.2807752,0,10.49756
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_59_626.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_59_626.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_59_626.jpg,-0.15,0,0,10.45973
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_59_711.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_59_711.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_59_711.jpg,-0.35,0,0,10.34151
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_59_790.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_59_790.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_59_790.jpg,0,0,0,10.24768
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_59_861.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_59_861.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_59_861.jpg,0,0,0,10.16416
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_14_59_984.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_14_59_984.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_14_59_984.jpg,-0.3,0,0,10.01697
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_15_00_060.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_15_00_060.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_15_00_060.jpg,0,0,0,9.92926
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_15_00_128.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_15_00_128.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_15_00_128.jpg,0,0,0,9.868651
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_15_00_198.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_15_00_198.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_15_00_198.jpg,-0.2,0,0,9.780343
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_15_00_302.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_15_00_302.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_15_00_302.jpg,0,0,0,9.648241
C:\Users\saroj mahato\Desktop\Simulation data\IMG\center_2022_09_08_21_15_00_404.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\left_2022_09_08_21_15_00_404.jpg,C:\Users\saroj mahato\Desktop\Simulation data\IMG\right_2022_09_08_21_15_00_404.jpg,0,0,0,9.547861
